0, 1, 2, 3 (420)
6, 15, 17, 25 (417)
6, 15, 18, 19 (442)
6, 15, 18, 20 (420)
6, 15, 18, 21 (448)
6, 15, 18, 22 (430)
6, 15, 18, 23 (429)
6, 15, 18, 24 (404)
6, 15, 18, 25 (423)
6, 15, 19, 20 (430)
6, 15, 19, 21 (440)
6, 15, 19, 22 (444)
6, 15, 19, 23 (445)
6, 15, 19, 24 (432)
6, 15, 19, 25 (445)
6, 15, 20, 21 (422)
6, 15, 20, 22 (385)
6, 15, 20, 23 (426)
6, 15, 20, 24 (400)
6, 15, 20, 25 (416)
6, 15, 21, 22 (406)
6, 15, 21, 23 (444)
6, 15, 21, 24 (415)
6, 15, 21, 25 (432)
6, 15, 22, 23 (414)
6, 15, 22, 24 (388)
6, 15, 22, 25 (427)
6, 15, 23, 24 (416)
6, 15, 23, 25 (436)
6, 15, 24, 25 (409)
6, 16, 17, 18 (427)
6, 16, 17, 19 (420)
6, 16, 17, 20 (417)
6, 16, 17, 21 (416)
6, 16, 17, 22 (423)
6, 16, 17, 23 (429)
6, 16, 17, 24 (398)
6, 16, 17, 25 (403)
6, 16, 18, 19 (425)
6, 16, 18, 20 (435)
6, 16, 18, 21 (433)
6, 16, 18, 22 (423)
6, 16, 18, 23 (439)
6, 16, 18, 24 (412)
6, 16, 18, 25 (423)
6, 16, 19, 20 (440)
6, 16, 19, 21 (427)
6, 16, 19, 22 (441)
6, 16, 19, 23 (446)
6, 16, 19, 24 (420)
6, 16, 19, 25 (446)
6, 16, 20, 21 (451)
6, 16, 20, 22 (418)
6, 16, 20, 23 (449)
6, 16, 20, 24 (420)
6, 16, 20, 25 (435)
6, 16, 21, 22 (429)
6, 16, 21, 23 (443)
6, 16, 21, 24 (421)
6, 16, 21, 25 (436)
6, 16, 22, 23 (438)
6, 16, 22, 24 (406)
6, 16, 22, 25 (441)
6, 16, 23, 24 (436)
6, 16, 23, 25 (445)
6, 16, 24, 25 (400)
6, 17, 18, 19 (441)
6, 17, 18, 20 (455)
6, 17, 18, 21 (439)
6, 17, 18, 22 (419)
6, 17, 18, 23 (444)
6, 17, 18, 24 (423)
6, 17, 18, 25 (414)
6, 17, 19, 20 (453)
6, 17, 19, 21 (444)
6, 17, 19, 22 (440)
6, 17, 19, 23 (449)
6, 17, 19, 24 (426)
6, 17, 19, 25 (433)
6, 17, 20, 21 (438)
6, 17, 20, 22 (403)
6, 17, 20, 23 (463)
6, 17, 20, 24 (434)
6, 17, 20, 25 (408)
6, 17, 21, 22 (411)
6, 17, 21, 23 (454)
6, 17, 21, 24 (432)
6, 17, 21, 25 (406)
6, 17, 22, 23 (414)
6, 17, 22, 24 (402)
6, 17, 22, 25 (414)
6, 17, 23, 24 (432)
6, 17, 23, 25 (451)
6, 17, 24, 25 (423)
6, 18, 19, 20 (441)
6, 18, 19, 21 (435)
6, 18, 19, 22 (435)
6, 18, 19, 23 (455)
6, 18, 19, 24 (421)
6, 18, 19, 25 (430)
6, 18, 20, 21 (440)
6, 18, 20, 22 (426)
6, 18, 20, 23 (456)
6, 18, 20, 24 (426)
6, 18, 20, 25 (435)
6, 18, 21, 22 (426)
6, 18, 21, 23 (470)
6, 18, 21, 24 (416)
6, 18, 21, 25 (424)
6, 18, 22, 23 (432)
6, 18, 22, 24 (390)
6, 18, 22, 25 (448)
6, 18, 23, 24 (432)
6, 18, 23, 25 (452)
6, 18, 24, 25 (408)
6, 19, 20, 21 (433)
6, 19, 20, 22 (439)
6, 19, 20, 23 (451)
6, 19, 20, 24 (424)
6, 19, 20, 25 (442)
6, 19, 21, 22 (427)
6, 19, 21, 23 (446)
6, 19, 21, 24 (418)
6, 19, 21, 25 (442)
6, 19, 22, 23 (436)
6, 19, 22, 24 (413)
6, 19, 22, 25 (460)
6, 19, 23, 24 (427)
6, 19, 23, 25 (448)
6, 19, 24, 25 (423)
6, 20, 21, 22 (401)
6, 20, 21, 23 (445)
6, 20, 21, 24 (416)
6, 20, 21, 25 (422)
6, 20, 22, 23 (417)
6, 20, 22, 24 (404)
6, 20, 22, 25 (418)
6, 20, 23, 24 (422)
6, 20, 23, 25 (450)
6, 20, 24, 25 (427)
6, 21, 22, 23 (400)
6, 21, 22, 24 (398)
6, 21, 22, 25 (421)
6, 21, 23, 24 (413)
6, 21, 23, 25 (423)
6, 21, 24, 25 (423)
6, 22, 23, 24 (395)
6, 22, 23, 25 (418)
6, 22, 24, 25 (425)
6, 23, 24, 25 (398)
7, 8, 9, 10 (450)
7, 8, 9, 11 (470)
7, 8, 9, 12 (436)
7, 8, 9, 13 (425)
7, 8, 9, 14 (438)
7, 8, 9, 15 (423)
7, 8, 9, 16 (436)
7, 8, 9, 17 (437)
7, 8, 9, 18 (456)
7, 8, 9, 19 (446)
7, 8, 9, 20 (448)
7, 8, 9, 21 (465)
7, 8, 9, 22 (431)
7, 8, 9, 23 (467)
7, 8, 9, 24 (489)
7, 8, 9, 25 (460)
7, 8, 10, 11 (442)
7, 8, 10, 12 (430)
7, 8, 10, 13 (420)
7, 8, 10, 14 (445)
7, 8, 10, 15 (400)
7, 8, 10, 16 (445)
7, 8, 10, 17 (440)
7, 8, 10, 18 (442)
7, 8, 10, 19 (446)
7, 8, 10, 20 (447)
7, 8, 10, 21 (459)
7, 8, 10, 22 (428)
7, 8, 10, 23 (460)
7, 8, 10, 24 (460)
7, 8, 10, 25 (436)
7, 8, 11, 12 (464)
7, 8, 11, 13 (449)
7, 8, 11, 14 (451)
7, 8, 11, 15 (439)
7, 8, 11, 16 (445)
7, 8, 11, 17 (454)
7, 8, 11, 18 (459)
7, 8, 11, 19 (477)
7, 8, 11, 20 (462)
7, 8, 11, 21 (476)
7, 8, 11, 22 (455)
7, 8, 11, 23 (478)
7, 8, 11, 24 (478)
7, 8, 11, 25 (451)
7, 8, 12, 13 (409)
7, 8, 12, 14 (418)
7, 8, 12, 15 (412)
7, 8, 12, 16 (447)
7, 8, 12, 17 (445)
7, 8, 12, 18 (427)
7, 8, 12, 19 (453)
7, 8, 12, 20 (444)
7, 8, 12, 21 (440)
7, 8, 12, 22 (437)
7, 8, 12, 23 (424)
7, 8, 12, 24 (473)
7, 8, 12, 25 (457)
7, 8, 13, 14 (417)
7, 8, 13, 15 (411)
7, 8, 13, 16 (412)
7, 8, 13, 17 (423)
7, 8, 13, 18 (446)
7, 8, 13, 19 (449)
7, 8, 13, 20 (435)
7, 8, 13, 21 (433)
7, 8, 13, 22 (449)
7, 8, 13, 23 (440)
7, 8, 13, 24 (444)
7, 8, 13, 25 (419)
7, 8, 14, 15 (407)
7, 8, 14, 16 (441)
7, 8, 14, 17 (441)
7, 8, 14, 18 (427)
7, 8, 14, 19 (431)
7, 8, 14, 20 (415)
7, 8, 14, 21 (445)
7, 8, 14, 22 (431)
7, 8, 14, 23 (414)
7, 8, 14, 24 (453)
7, 8, 14, 25 (428)
7, 8, 15, 16 (431)
7, 8, 15, 17 (413)
7, 8, 15, 18 (440)
7, 8, 15, 19 (436)
7, 8, 15, 20 (413)
7, 8, 15, 21 (426)
7, 8, 15, 22 (404)
7, 8, 15, 23 (438)
7, 8, 15, 24 (451)
7, 8, 15, 25 (417)
7, 8, 16, 17 (440)
7, 8, 16, 18 (435)
7, 8, 16, 19 (459)
7, 8, 16, 20 (441)
7, 8, 16, 21 (459)
7, 8, 16, 22 (420)
7, 8, 16, 23 (438)
7, 8, 16, 24 (474)
7, 8, 16, 25 (443)
7, 8, 17, 18 (446)
7, 8, 17, 19 (448)
7, 8, 17, 20 (461)
7, 8, 17, 21 (447)
7, 8, 17, 22 (433)
7, 8, 17, 23 (455)
7, 8, 17, 24 (447)
7, 8, 17, 25 (441)
7, 8, 18, 19 (442)
7, 8, 18, 20 (458)
7, 8, 18, 21 (449)
7, 8, 18, 22 (432)
7, 8, 18, 23 (462)
7, 8, 18, 24 (478)
7, 8, 18, 25 (457)
7, 8, 19, 20 (451)
7, 8, 19, 21 (452)
7, 8, 19, 22 (449)
7, 8, 19, 23 (449)
7, 8, 19, 24 (460)
7, 8, 19, 25 (445)
7, 8, 20, 21 (452)
7, 8, 20, 22 (440)
7, 8, 20, 23 (457)
7, 8, 20, 24 (470)
7, 8, 20, 25 (449)
7, 8, 21, 22 (431)
7, 8, 21, 23 (452)
7, 8, 21, 24 (479)
7, 8, 21, 25 (435)
7, 8, 22, 23 (449)
7, 8, 22, 24 (456)
7, 8, 22, 25 (445)
7, 8, 23, 24 (462)
7, 8, 23, 25 (453)
7, 8, 24, 25 (465)
7, 9, 10, 11 (428)
7, 9, 10, 12 (415)
7, 9, 10, 13 (417)
7, 9, 10, 14 (461)
7, 9, 10, 15 (413)
7, 9, 10, 16 (442)
7, 9, 10, 17 (427)
7, 9, 10, 18 (448)
7, 9, 10, 19 (420)
7, 9, 10, 20 (431)
7, 9, 10, 21 (450)
7, 9, 10, 22 (426)
7, 9, 10, 23 (453)
7, 9, 10, 24 (447)
7, 9, 10, 25 (431)
7, 9, 11, 12 (440)
7, 9, 11, 13 (440)
7, 9, 11, 14 (435)
7, 9, 11, 15 (422)
7, 9, 11, 16 (422)
7, 9, 11, 17 (411)
7, 9, 11, 18 (456)
7, 9, 11, 19 (448)
7, 9, 11, 20 (450)
7, 9, 11, 21 (467)
7, 9, 11, 22 (433)
7, 9, 11, 23 (466)
7, 9, 11, 24 (445)
7, 9, 11, 25 (440)
7, 9, 12, 13 (406)
7, 9, 12, 14 (408)
7, 9, 12, 15 (404)
7, 9, 12, 16 (412)
7, 9, 12, 17 (418)
7, 9, 12, 18 (428)
7, 9, 12, 19 (428)
7, 9, 12, 20 (440)
7, 9, 12, 21 (438)
7, 9, 12, 22 (405)
7, 9, 12, 23 (410)
7, 9, 12, 24 (438)
7, 9, 12, 25 (444)
7, 9, 13, 14 (420)
7, 9, 13, 15 (408)
7, 9, 13, 16 (401)
7, 9, 13, 17 (416)
7, 9, 13, 18 (441)
7, 9, 13, 19 (399)
7, 9, 13, 20 (431)
7, 9, 13, 21 (426)
7, 9, 13, 22 (414)
7, 9, 13, 23 (446)
7, 9, 13, 24 (437)
7, 9, 13, 25 (417)
7, 9, 14, 15 (405)
7, 9, 14, 16 (427)
7, 9, 14, 17 (435)
7, 9, 14, 18 (442)
7, 9, 14, 19 (415)
7, 9, 14, 20 (411)
7, 9, 14, 21 (442)
7, 9, 14, 22 (419)
7, 9, 14, 23 (434)
7, 9, 14, 24 (439)
7, 9, 14, 25 (442)
7, 9, 15, 16 (433)
7, 9, 15, 17 (397)
7, 9, 15, 18 (430)
7, 9, 15, 19 (407)
7, 9, 15, 20 (410)
7, 9, 15, 21 (440)
7, 9, 15, 22 (403)
7, 9, 15, 23 (437)
7, 9, 15, 24 (448)
7, 9, 15, 25 (410)
7, 9, 16, 17 (412)
7, 9, 16, 18 (423)
7, 9, 16, 19 (417)
7, 9, 16, 20 (413)
7, 9, 16, 21 (442)
7, 9, 16, 22 (395)
7, 9, 16, 23 (424)
7, 9, 16, 24 (422)
7, 9, 16, 25 (431)
7, 9, 17, 18 (437)
7, 9, 17, 19 (414)
7, 9, 17, 20 (424)
7, 9, 17, 21 (456)
7, 9, 17, 22 (412)
7, 9, 17, 23 (449)
7, 9, 17, 24 (430)
7, 9, 17, 25 (432)
7, 9, 18, 19 (422)
7, 9, 18, 20 (457)
7, 9, 18, 21 (445)
7, 9, 18, 22 (432)
7, 9, 18, 23 (472)
7, 9, 18, 24 (463)
7, 9, 18, 25 (449)
7, 9, 19, 20 (430)
7, 9, 19, 21 (444)
7, 9, 19, 22 (406)
7, 9, 19, 23 (436)
7, 9, 19, 24 (446)
7, 9, 19, 25 (440)
7, 9, 20, 21 (437)
7, 9, 20, 22 (409)
7, 9, 20, 23 (460)
7, 9, 20, 24 (437)
7, 9, 20, 25 (449)
7, 9, 21, 22 (438)
7, 9, 21, 23 (465)
7, 9, 21, 24 (450)
7, 9, 21, 25 (438)
7, 9, 22, 23 (429)
7, 9, 22, 24 (440)
7, 9, 22, 25 (420)
7, 9, 23, 24 (459)
7, 9, 23, 25 (435)
7, 9, 24, 25 (454)
7, 10, 11, 12 (421)
7, 10, 11, 13 (413)
7, 10, 11, 14 (447)
7, 10, 11, 15 (393)
7, 10, 11, 16 (416)
7, 10, 11, 17 (419)
7, 10, 11, 18 (435)
7, 10, 11, 19 (450)
7, 10, 11, 20 (417)
7, 10, 11, 21 (465)
7, 10, 11, 22 (411)
7, 10, 11, 23 (444)
7, 10, 11, 24 (425)
7, 10, 11, 25 (410)
7, 10, 12, 13 (393)
7, 10, 12, 14 (415)
7, 10, 12, 15 (391)
7, 10, 12, 16 (436)
7, 10, 12, 17 (445)
7, 10, 12, 18 (413)
7, 10, 12, 19 (447)
7, 10, 12, 20 (437)
7, 10, 12, 21 (436)
7, 10, 12, 22 (417)
7, 10, 12, 23 (420)
7, 10, 12, 24 (427)
7, 10, 12, 25 (438)
7, 10, 13, 14 (433)
7, 10, 13, 15 (389)
7, 10, 13, 16 (429)
7, 10, 13, 17 (413)
7, 10, 13, 18 (424)
7, 10, 13, 19 (423)
7, 10, 13, 20 (424)
7, 10, 13, 21 (411)
7, 10, 13, 22 (403)
7, 10, 13, 23 (438)
7, 10, 13, 24 (407)
7, 10, 13, 25 (391)
7, 10, 14, 15 (409)
7, 10, 14, 16 (451)
7, 10, 14, 17 (434)
7, 10, 14, 18 (453)
7, 10, 14, 19 (441)
7, 10, 14, 20 (433)
7, 10, 14, 21 (451)
7, 10, 14, 22 (425)
7, 10, 14, 23 (433)
7, 10, 14, 24 (441)
7, 10, 14, 25 (430)
7, 10, 15, 16 (421)
7, 10, 15, 17 (389)
7, 10, 15, 18 (423)
7, 10, 15, 19 (411)
7, 10, 15, 20 (401)
7, 10, 15, 21 (404)
7, 10, 15, 22 (388)
7, 10, 15, 23 (422)
7, 10, 15, 24 (396)
7, 10, 15, 25 (376)
7, 10, 16, 17 (425)
7, 10, 16, 18 (444)
7, 10, 16, 19 (449)
7, 10, 16, 20 (436)
7, 10, 16, 21 (462)
7, 10, 16, 22 (421)
7, 10, 16, 23 (447)
7, 10, 16, 24 (437)
7, 10, 16, 25 (430)
7, 10, 17, 18 (435)
7, 10, 17, 19 (447)
7, 10, 17, 20 (430)
7, 10, 17, 21 (446)
7, 10, 17, 22 (425)
7, 10, 17, 23 (441)
7, 10, 17, 24 (428)
7, 10, 17, 25 (423)
7, 10, 18, 19 (432)
7, 10, 18, 20 (435)
7, 10, 18, 21 (440)
7, 10, 18, 22 (422)
7, 10, 18, 23 (452)
7, 10, 18, 24 (444)
7, 10, 18, 25 (422)
7, 10, 19, 20 (427)
7, 10, 19, 21 (433)
7, 10, 19, 22 (435)
7, 10, 19, 23 (446)
7, 10, 19, 24 (435)
7, 10, 19, 25 (434)
7, 10, 20, 21 (431)
7, 10, 20, 22 (418)
7, 10, 20, 23 (450)
7, 10, 20, 24 (439)
7, 10, 20, 25 (423)
7, 10, 21, 22 (423)
7, 10, 21, 23 (445)
7, 10, 21, 24 (437)
7, 10, 21, 25 (404)
7, 10, 22, 23 (438)
7, 10, 22, 24 (424)
7, 10, 22, 25 (407)
7, 10, 23, 24 (444)
7, 10, 23, 25 (423)
7, 10, 24, 25 (428)
7, 11, 12, 13 (420)
7, 11, 12, 14 (423)
7, 11, 12, 15 (408)
7, 11, 12, 16 (426)
7, 11, 12, 17 (433)
7, 11, 12, 18 (435)
7, 11, 12, 19 (459)
7, 11, 12, 20 (453)
7, 11, 12, 21 (445)
7, 11, 12, 22 (422)
7, 11, 12, 23 (442)
7, 11, 12, 24 (444)
7, 11, 12, 25 (464)
7, 11, 13, 14 (430)
7, 11, 13, 15 (427)
7, 11, 13, 16 (410)
7, 11, 13, 17 (415)
7, 11, 13, 18 (455)
7, 11, 13, 19 (455)
7, 11, 13, 20 (455)
7, 11, 13, 21 (450)
7, 11, 13, 22 (426)
7, 11, 13, 23 (462)
7, 11, 13, 24 (420)
7, 11, 13, 25 (413)
7, 11, 14, 15 (399)
7, 11, 14, 16 (444)
7, 11, 14, 17 (442)
7, 11, 14, 18 (450)
7, 11, 14, 19 (437)
7, 11, 14, 20 (431)
7, 11, 14, 21 (470)
7, 11, 14, 22 (423)
7, 11, 14, 23 (447)
7, 11, 14, 24 (431)
7, 11, 14, 25 (428)
7, 11, 15, 16 (424)
7, 11, 15, 17 (411)
7, 11, 15, 18 (438)
7, 11, 15, 19 (432)
7, 11, 15, 20 (423)
7, 11, 15, 21 (433)
7, 11, 15, 22 (402)
7, 11, 15, 23 (450)
7, 11, 15, 24 (411)
7, 11, 15, 25 (403)
7, 11, 16, 17 (420)
7, 11, 16, 18 (426)
7, 11, 16, 19 (435)
7, 11, 16, 20 (439)
7, 11, 16, 21 (454)
7, 11, 16, 22 (404)
7, 11, 16, 23 (442)
7, 11, 16, 24 (447)
7, 11, 16, 25 (420)
7, 11, 17, 18 (417)
7, 11, 17, 19 (435)
7, 11, 17, 20 (445)
7, 11, 17, 21 (452)
7, 11, 17, 22 (407)
7, 11, 17, 23 (445)
7, 11, 17, 24 (418)
7, 11, 17, 25 (427)
7, 11, 18, 19 (454)
7, 11, 18, 20 (460)
7, 11, 18, 21 (454)
7, 11, 18, 22 (436)
7, 11, 18, 23 (469)
7, 11, 18, 24 (449)
7, 11, 18, 25 (433)
7, 11, 19, 20 (460)
7, 11, 19, 21 (461)
7, 11, 19, 22 (443)
7, 11, 19, 23 (486)
7, 11, 19, 24 (444)
7, 11, 19, 25 (450)
7, 11, 20, 21 (459)
7, 11, 20, 22 (446)
7, 11, 20, 23 (475)
7, 11, 20, 24 (456)
7, 11, 20, 25 (460)
7, 11, 21, 22 (433)
7, 11, 21, 23 (476)
7, 11, 21, 24 (457)
7, 11, 21, 25 (452)
7, 11, 22, 23 (446)
7, 11, 22, 24 (427)
7, 11, 22, 25 (426)
7, 11, 23, 24 (462)
7, 11, 23, 25 (445)
7, 11, 24, 25 (436)
7, 12, 13, 14 (399)
7, 12, 13, 15 (383)
7, 12, 13, 16 (404)
7, 12, 13, 17 (405)
7, 12, 13, 18 (412)
7, 12, 13, 19 (414)
7, 12, 13, 20 (424)
7, 12, 13, 21 (411)
7, 12, 13, 22 (401)
7, 12, 13, 23 (407)
7, 12, 13, 24 (408)
7, 12, 13, 25 (409)
7, 12, 14, 15 (381)
7, 12, 14, 16 (422)
7, 12, 14, 17 (432)
7, 12, 14, 18 (410)
7, 12, 14, 19 (416)
7, 12, 14, 20 (408)
7, 12, 14, 21 (422)
7, 12, 14, 22 (407)
7, 12, 14, 23 (394)
7, 12, 14, 24 (420)
7, 12, 14, 25 (422)
7, 12, 15, 16 (427)
7, 12, 15, 17 (409)
7, 12, 15, 18 (412)
7, 12, 15, 19 (423)
7, 12, 15, 20 (400)
7, 12, 15, 21 (410)
7, 12, 15, 22 (412)
7, 12, 15, 23 (407)
7, 12, 15, 24 (421)
7, 12, 15, 25 (409)
7, 12, 16, 17 (427)
7, 12, 16, 18 (412)
7, 12, 16, 19 (441)
7, 12, 16, 20 (441)
7, 12, 16, 21 (440)
7, 12, 16, 22 (416)
7, 12, 16, 23 (413)
7, 12, 16, 24 (435)
7, 12, 16, 25 (440)
7, 12, 17, 18 (410)
7, 12, 17, 19 (447)
7, 12, 17, 20 (438)
7, 12, 17, 21 (447)
7, 12, 17, 22 (430)
7, 12, 17, 23 (434)
7, 12, 17, 24 (434)
7, 12, 17, 25 (433)
7, 12, 18, 19 (413)
7, 12, 18, 20 (445)
7, 12, 18, 21 (422)
7, 12, 18, 22 (423)
7, 12, 18, 23 (425)
7, 12, 18, 24 (454)
7, 12, 18, 25 (446)
7, 12, 19, 20 (437)
7, 12, 19, 21 (431)
7, 12, 19, 22 (430)
7, 12, 19, 23 (432)
7, 12, 19, 24 (436)
7, 12, 19, 25 (436)
7, 12, 20, 21 (442)
7, 12, 20, 22 (436)
7, 12, 20, 23 (428)
7, 12, 20, 24 (442)
7, 12, 20, 25 (446)
7, 12, 21, 22 (418)
7, 12, 21, 23 (412)
7, 12, 21, 24 (426)
7, 12, 21, 25 (434)
7, 12, 22, 23 (409)
7, 12, 22, 24 (424)
7, 12, 22, 25 (430)
7, 12, 23, 24 (428)
7, 12, 23, 25 (438)
7, 12, 24, 25 (457)
7, 13, 14, 15 (389)
7, 13, 14, 16 (413)
7, 13, 14, 17 (414)
7, 13, 14, 18 (434)
7, 13, 14, 19 (404)
7, 13, 14, 20 (399)
7, 13, 14, 21 (426)
7, 13, 14, 22 (425)
7, 13, 14, 23 (421)
7, 13, 14, 24 (406)
7, 13, 14, 25 (411)
7, 13, 15, 16 (409)
7, 13, 15, 17 (403)
7, 13, 15, 18 (427)
7, 13, 15, 19 (418)
7, 13, 15, 20 (428)
7, 13, 15, 21 (412)
7, 13, 15, 22 (410)
7, 13, 15, 23 (434)
7, 13, 15, 24 (400)
7, 13, 15, 25 (399)
7, 13, 16, 17 (399)
7, 13, 16, 18 (417)
7, 13, 16, 19 (414)
7, 13, 16, 20 (421)
7, 13, 16, 21 (426)
7, 13, 16, 22 (414)
7, 13, 16, 23 (422)
7, 13, 16, 24 (403)
7, 13, 16, 25 (394)
7, 13, 17, 18 (425)
7, 13, 17, 19 (421)
7, 13, 17, 20 (431)
7, 13, 17, 21 (423)
7, 13, 17, 22 (404)
7, 13, 17, 23 (455)
7, 13, 17, 24 (395)
7, 13, 17, 25 (397)
7, 13, 18, 19 (418)
7, 13, 18, 20 (436)
7, 13, 18, 21 (440)
7, 13, 18, 22 (424)
7, 13, 18, 23 (468)
7, 13, 18, 24 (443)
7, 13, 18, 25 (428)
7, 13, 19, 20 (420)
7, 13, 19, 21 (433)
7, 13, 19, 22 (408)
7, 13, 19, 23 (441)
7, 13, 19, 24 (411)
7, 13, 19, 25 (423)
7, 13, 20, 21 (437)
7, 13, 20, 22 (421)
7, 13, 20, 23 (468)
7, 13, 20, 24 (421)
7, 13, 20, 25 (434)
7, 13, 21, 22 (422)
7, 13, 21, 23 (447)
7, 13, 21, 24 (422)
7, 13, 21, 25 (400)
7, 13, 22, 23 (431)
7, 13, 22, 24 (407)
7, 13, 22, 25 (421)
7, 13, 23, 24 (429)
7, 13, 23, 25 (415)
7, 13, 24, 25 (411)
7, 14, 15, 16 (419)
7, 14, 15, 17 (406)
7, 14, 15, 18 (410)
7, 14, 15, 19 (398)
7, 14, 15, 20 (384)
7, 14, 15, 21 (400)
7, 14, 15, 22 (395)
7, 14, 15, 23 (392)
7, 14, 15, 24 (404)
7, 14, 15, 25 (384)
7, 14, 16, 17 (434)
7, 14, 16, 18 (428)
7, 14, 16, 19 (428)
7, 14, 16, 20 (425)
7, 14, 16, 21 (447)
7, 14, 16, 22 (435)
7, 14, 16, 23 (417)
7, 14, 16, 24 (437)
7, 14, 16, 25 (436)
7, 14, 17, 18 (439)
7, 14, 17, 19 (434)
7, 14, 17, 20 (434)
7, 14, 17, 21 (447)
7, 14, 17, 22 (431)
7, 14, 17, 23 (441)
7, 14, 17, 24 (439)
7, 14, 17, 25 (444)
7, 14, 18, 19 (421)
7, 14, 18, 20 (421)
7, 14, 18, 21 (436)
7, 14, 18, 22 (425)
7, 14, 18, 23 (438)
7, 14, 18, 24 (436)
7, 14, 18, 25 (433)
7, 14, 19, 20 (399)
7, 14, 19, 21 (421)
7, 14, 19, 22 (414)
7, 14, 19, 23 (413)
7, 14, 19, 24 (414)
7, 14, 19, 25 (424)
7, 14, 20, 21 (416)
7, 14, 20, 22 (403)
7, 14, 20, 23 (409)
7, 14, 20, 24 (397)
7, 14, 20, 25 (414)
7, 14, 21, 22 (428)
7, 14, 21, 23 (424)
7, 14, 21, 24 (434)
7, 14, 21, 25 (416)
7, 14, 22, 23 (419)
7, 14, 22, 24 (425)
7, 14, 22, 25 (422)
7, 14, 23, 24 (418)
7, 14, 23, 25 (398)
7, 14, 24, 25 (423)
7, 15, 16, 17 (418)
7, 15, 16, 18 (429)
7, 15, 16, 19 (428)
7, 15, 16, 20 (416)
7, 15, 16, 21 (443)
7, 15, 16, 22 (423)
7, 15, 16, 23 (434)
7, 15, 16, 24 (428)
7, 15, 16, 25 (419)
7, 15, 17, 18 (424)
7, 15, 17, 19 (420)
7, 15, 17, 20 (404)
7, 15, 17, 21 (422)
7, 15, 17, 22 (409)
7, 15, 17, 23 (434)
7, 15, 17, 24 (424)
7, 15, 17, 25 (401)
7, 15, 18, 19 (418)
7, 15, 18, 20 (414)
7, 15, 18, 21 (421)
7, 15, 18, 22 (412)
7, 15, 18, 23 (440)
7, 15, 18, 24 (433)
7, 15, 18, 25 (406)
7, 15, 19, 20 (410)
7, 15, 19, 21 (422)
7, 15, 19, 22 (406)
7, 15, 19, 23 (442)
7, 15, 19, 24 (425)
7, 15, 19, 25 (414)
7, 15, 20, 21 (416)
7, 15, 20, 22 (408)
7, 15, 20, 23 (427)
7, 15, 20, 24 (411)
7, 15, 20, 25 (410)
7, 15, 21, 22 (414)
7, 15, 21, 23 (443)
7, 15, 21, 24 (422)
7, 15, 21, 25 (400)
7, 15, 22, 23 (438)
7, 15, 22, 24 (418)
7, 15, 22, 25 (392)
7, 15, 23, 24 (436)
7, 15, 23, 25 (414)
7, 15, 24, 25 (423)
7, 16, 17, 18 (418)
7, 16, 17, 19 (422)
7, 16, 17, 20 (423)
7, 16, 17, 21 (444)
7, 16, 17, 22 (415)
7, 16, 17, 23 (426)
7, 16, 17, 24 (415)
7, 16, 17, 25 (426)
7, 16, 18, 19 (410)
7, 16, 18, 20 (426)
7, 16, 18, 21 (427)
7, 16, 18, 22 (422)
7, 16, 18, 23 (434)
7, 16, 18, 24 (443)
7, 16, 18, 25 (432)
7, 16, 19, 20 (432)
7, 16, 19, 21 (440)
7, 16, 19, 22 (430)
7, 16, 19, 23 (437)
7, 16, 19, 24 (434)
7, 16, 19, 25 (434)
7, 16, 20, 21 (462)
7, 16, 20, 22 (433)
7, 16, 20, 23 (440)
7, 16, 20, 24 (430)
7, 16, 20, 25 (449)
7, 16, 21, 22 (436)
7, 16, 21, 23 (451)
7, 16, 21, 24 (448)
7, 16, 21, 25 (440)
7, 16, 22, 23 (439)
7, 16, 22, 24 (411)
7, 16, 22, 25 (435)
7, 16, 23, 24 (440)
7, 16, 23, 25 (434)
7, 16, 24, 25 (443)
7, 17, 18, 19 (432)
7, 17, 18, 20 (447)
7, 17, 18, 21 (428)
7, 17, 18, 22 (429)
7, 17, 18, 23 (453)
7, 17, 18, 24 (440)
7, 17, 18, 25 (429)
7, 17, 19, 20 (442)
7, 17, 19, 21 (432)
7, 17, 19, 22 (430)
7, 17, 19, 23 (439)
7, 17, 19, 24 (411)
7, 17, 19, 25 (429)
7, 17, 20, 21 (449)
7, 17, 20, 22 (419)
7, 17, 20, 23 (460)
7, 17, 20, 24 (428)
7, 17, 20, 25 (431)
7, 17, 21, 22 (432)
7, 17, 21, 23 (455)
7, 17, 21, 24 (433)
7, 17, 21, 25 (411)
7, 17, 22, 23 (434)
7, 17, 22, 24 (428)
7, 17, 22, 25 (412)
7, 17, 23, 24 (429)
7, 17, 23, 25 (449)
7, 17, 24, 25 (431)
7, 18, 19, 20 (425)
7, 18, 19, 21 (426)
7, 18, 19, 22 (415)
7, 18, 19, 23 (458)
7, 18, 19, 24 (438)
7, 18, 19, 25 (424)
7, 18, 20, 21 (421)
7, 18, 20, 22 (440)
7, 18, 20, 23 (450)
7, 18, 20, 24 (453)
7, 18, 20, 25 (456)
7, 18, 21, 22 (438)
7, 18, 21, 23 (451)
7, 18, 21, 24 (444)
7, 18, 21, 25 (426)
7, 18, 22, 23 (455)
7, 18, 22, 24 (435)
7, 18, 22, 25 (436)
7, 18, 23, 24 (467)
7, 18, 23, 25 (444)
7, 18, 24, 25 (450)
7, 19, 20, 21 (433)
7, 19, 20, 22 (424)
